"","from_id","from_name","message","created_time","type","link","id","story","likes_count","comments_count","shares_count"
"47","232716627404","陳菊 (花媽) 市長","今天，榮獲金馬七項入圍，萬眾矚目的電影─《血觀音》，在高雄市總圖舉辦首映活動，並由我們台灣說唱藝術界的國寶─楊秀卿老師開場表演，更增添不少光彩。

從2011年起，我們開始以「高雄人」的名義投資優質國片，楊雅<U+5586>導演更是第二次到高雄拍片，這次《血觀音》片中的主場景就選在高雄橋頭糖廠的廠長宿舍拍攝，其他還有包括位在旗山、前金、田寮、苓雅、岡山及旗津等區多處取景。此外前幾屆的金馬獎中，有三位獲得最佳女主角的電影，也都是在高雄拍的。所以，這部未演先轟動的作品，幕幕有高雄的身影，也讓我們感到與有榮焉。

另外，《血觀音》更獲選釜山影展「亞洲之窗」單元，從56部觀摩片當中脫穎而出，取得資格角逐「金智奭(ㄕˋ)先生紀念獎」，也是入圍10部影片中唯一的台灣作品。

很高興導演和演員回到高雄首映，市府也會持續挹注資源發展高雄影視產業，打造優良的創作環境，讓更多影視作品於高雄創作，拍攝出更多「高雄製造」的優質國片。","2017-11-23T14:56:52+0000","photo","https://www.facebook.com/kikuChen/photos/a.248871532404.136154.232716627404/10155115517962405/?type=3","232716627404_10155115518547405","陳菊 (花媽) 市長 added 2 new photos.",2039,31,15
"48","232716627404","陳菊 (花媽) 市長","高雄在重工業轉型的過程中，除了面臨薪資問題、城鄉差距、人口老化之外，我們也注意到社會的角落有一群市民過著居無定所的生活。身為高雄的執政者，我們有這個責任，讓市民有處可居、有屋可住，讓市民朋友有租得起的社會住宅。

所以今天我們舉辦「城意實築—社會住宅論壇」，邀請國內外的建築師及學術單位，一同分享社會住宅的設計理念與經驗。而我也要藉由這個機會對所有市民朋友宣佈，我們將在鐵路地下化後的民族站旁邊，運用市有土地，新建第一座全新、多功能的社會住宅─「凱旋青樹」，提供234戶「只租不賣」社會住宅， 5間社福空間供庇護工場使用，6間社區教室供里民聚會，不只是住宅大樓，也是推動樂齡長輩、社區關懷的重要據點。

我們除了以實際的行動呼應中央住宅政策外，更要為這座城市努力打拼、想要成家立業的市民朋友們打造一處溫暖又舒適的新家。我們會繼續努力，以實質的政策和作為，讓高雄朝成為更好的宜居城市再向前邁進。","2017-11-23T09:10:13+0000","photo","https://www.facebook.com/kikuChen/photos/a.248871532404.136154.232716627404/10155113816957405/?type=3","232716627404_10155113817327405","陳菊 (花媽) 市長 added 3 new photos.",1722,72,21
"49","232716627404","陳菊 (花媽) 市長","今天，我們舉辦「高雄市里政業務講習暨市政建設參訪」活動，邀請來自前鎮、鳳山、林園等25區的里長們，進行市政分享、市政講習以及市政建設參訪，希望能透過這些分享，讓里長瞭解高雄的施政方針及規劃，也聽取里長們在第一線服務時的市民反映及施政建議，一起為高雄努力。

高雄，是集山、河、海、港的美麗城市，為了因應全球化，我們積極推動智慧城市的發展，和世界交流高雄的創新發展成果，未來我們將持續推動更多智慧創新服務，達成智慧城市「安居、樂業、永續」三大發展目標。我們也在今年開發出「里政線上e指通APP」，里長可透過APP將緊急防災通報、重要活動訊息等即時通知里民，擴大和里民互動的管道，讓高雄市的里政經營更加智慧、更加有效率。

里長，站在施政的第一線，直接面對城市的居民，身負重任。要感謝所有里長對市府的支持與協助，未來市府仍需倚重各位里長，將我們的施政、市民的需求如實執行與轉達，讓高雄朝更好的宜居城市邁進。","2017-11-22T08:27:16+0000","photo","https://www.facebook.com/kikuChen/photos/a.248871532404.136154.232716627404/10155110687222405/?type=3","232716627404_10155110689292405","陳菊 (花媽) 市長 added 3 new photos.",1790,62,18
"50","232716627404","陳菊 (花媽) 市長","今天，是我們「杉林區第四公墓暨納骨塔新設工程」的破土典禮。由於杉林區的各處公墓及塔位幾近滿載，所以我們除了遷移第四公墓外，也更新設計原有公墓園區，規劃樹葬區與灑葬區，讓杉林區周遭的居民在謝世之後，能有更多元的長眠方式。

新納骨塔全棟採節能環保綠建築設計，空間寬敞明亮，最多可晉放一萬五千個櫃位，並針對宗教信仰不同的朋友規劃不同動線，充分兼顧各類使用者的需求；樹葬區和灑葬區廣植綠蔭，並配合建築設計以各式植栽搭配，打造出寧靜雅致的環境，改變過去對於殯葬設施的刻板印象。

旗美九區是高雄的瑰寶，其鄉野景致及生活氛圍吸引國內外的遊客前往，而杉林更是兼具多樣族群與文化的融匯。我們會持續努力，讓所有的市民朋友，都能安心樂活在高雄。","2017-11-19T11:08:01+0000","photo","https://www.facebook.com/kikuChen/photos/a.248871532404.136154.232716627404/10155103213647405/?type=3","232716627404_10155103214937405","陳菊 (花媽) 市長 added 3 new photos.",1738,74,15
"51","232716627404","陳菊 (花媽) 市長","《自來水公司停水通知》

因台灣自來水公司第七區管理處緊急辦理「高雄攔河堰600mm排泥閥漏水搶修更新」需辦理停水，共計停水9萬戶。

停水期間：2017-11-21(二) 22:00至2017-11-22(三) 21:00
回復供水：2017-11-22(三) 21:00以後

【停水區域】
●高雄市大社區全部(含大社工業區)
●高雄市仁武區全部(含仁武工業區)
●高雄市左營區全部
●高雄市梓官區全部
●高雄市鳥松區鳥松里、<U+5754>埔里、仁美里
●高雄市楠梓區全部(含楠梓工業區)
●高雄市鼓山區全部
●高雄市鳳山區全部
●高雄市橋頭區全部
●高雄市燕巢區國道3號附近含角宿里、鳳雄里
●高雄市彌陀區全部

【降壓區域】
●高雄市三民區全部
●高雄市小港區濟南里、青島里、二苓里、山東里、大坪里、松山里、高松里、山明里、坪頂里、孔宅里、合作里、廈莊里、桂林里、中厝里、松金里、港興里、三苓里、大苓里、正苓里、順苓里、六苓里、宏亮里、泰山里、店鎮里
●高雄市永安區全部
●高雄市岡山區全部
●高雄市阿蓮區全部
●高雄市前金區全部
●高雄市前鎮區全部
●高雄市茄萣區全部
●高雄市苓雅區全部
●高雄市鳥松區鳥松國中一帶
●高雄市新興區全部
●高雄市旗津區全部
●高雄市鹽埕區全部

【停水期間敬請各位市民朋友配合事項】
●敬請各用戶留意及儘早儲水備用
●請勿將接用水龍頭之橡皮管浸入容器水中
●關閉抽水機電源
●配合節約用水、小心火燭

有任何停水相關問題，請撥自來水公司客服專線：1910
或撥打1999洽詢。

---
相關資訊：
https://goo.gl/E34td9","2017-11-19T02:17:34+0000","link","https://goo.gl/E34td9","232716627404_10155102463587405",NA,2077,73,418
"52","232716627404","陳菊 (花媽) 市長","我的兄弟耀伯-戴振耀，今晚徘徊在生死的關頭。我趕到醫院，耀伯的家人及醫師都在，也都同意讓耀伯回到橋頭家中，走完人生最後一哩路。

滿心不忍看到他的痛，人生的最後，真的是千古艱難。

握著耀伯的手，我心中充滿不捨。耀伯前陣子受洗，我祈禱耀伯可以榮歸天家，回到公義的主身邊。

耀伯，希望您能夠放下，不要有牽掛，要好走。","2017-11-18T15:02:04+0000","photo","https://www.facebook.com/kikuChen/photos/a.10151285260282405.452817.232716627404/10155100984052405/?type=3","232716627404_10155100990497405","陳菊 (花媽) 市長 added 7 new photos.",7211,161,53
"53","232716627404","陳菊 (花媽) 市長","今年是國際獅子會成立100周年慶的大日子，感謝遠東暨東南亞獅子會對高雄的肯定，選在高雄舉辦「國際獅子會第56屆遠東暨東南亞年會」，蔡英文總統也蒞臨活動現場，更是意義非凡。

高雄，是一個努力不懈的城市，我們積極進行城市轉型，除了傳統產業的升級，也引進會展、醫療器材、數位內容、綠色環保等新興產業，其中對於會展產業的推動發展更是不遺餘力，包括過去我們舉辦過「2009年世運」、「2013年APCS亞太城市高峰會」，以及「2016全球港灣城市論壇」跟今年「2017年生態交通全球盛典」，讓我們累積了相當豐富舉辦國際型會議的經驗。

此外，我們更成功爭取到2018年IeSF電競世界錦標賽的主辦權，將於明年底在高雄舉辦，預計吸引50國、千餘名選手來台參賽；國際會議協會ICCA也公佈高雄成功取得2020 年的年會主辦權。

我們期望透過會展這個平台，提供更多人有互動交流、拓展商機的機會，同時也讓高雄走向國際化，讓高雄從一個物流的港口城市，轉變為人流的港灣城市，高雄用堅定的決心翻轉宿命，走向國際。","2017-11-18T10:11:18+0000","photo","https://www.facebook.com/kikuChen/photos/a.10151285260282405.452817.232716627404/10155100442682405/?type=3","232716627404_10155100443142405","陳菊 (花媽) 市長 added 5 new photos.",2104,49,28
"54","232716627404","陳菊 (花媽) 市長","建設，是城市進步的表徵；好的建設，肩負著安全的重任，而施工品質即是最重要的元素，所以，今天我參加「城市工程金質獎」的典禮，也感謝能有這個平台，以第三方公正單位的角度，為工程品質審慎的檢驗、查核，並遴選出優秀作品，讓我們的城市展現出高雄獨特的人文風貌。

12年來，市府努力開拓城市發展的立基，希望以正面力量為城市帶來整體品質的提昇，而今年市府團隊就有22個優秀作品獲得金質獎殊榮，獲獎類別多元，證明我們對於每一個工程的用心及努力，更感謝市府團隊的專業從業人員，為我們邁向宜居城市的願景努力，也要感謝所有支持、鼓勵我們的市民朋友們，因為有你們，我們的城市才能繼續向前。

我們會繼續努力，持續提昇城市的質感，創造高雄經濟繁榮，打造高雄下一個百年基業。

---

《「城市工程金質獎」高雄獲獎名單》

●工務局：
海洋文化流行音樂中心、潮寮國中(工程會金質獎建築類佳作)、仁美國中及鳳山體育園區整體設施及景觀改造工程等11案

●捷運局：
愛河高架橋(工程會金質獎土木類特優)

●水利局：
台泥廠區明渠及滯洪池(工程會金質獎水利類特優)及鳳山污水下水道用戶接管等5案

●觀光局：
岡山之眼及西子灣旅客服務中心等2案

●地政局：
77期重劃區等案

11/13行政院公共工程委員會公布第17屆公共工程金質獎：

《土木類特優》
●捷運局：
「高雄環狀輕軌捷運建設(第一階段)愛河高架橋(含東、西引道及C11車站)未施作完成工程」

《水利類特優》
●水利局：
「高雄市鼓山區台泥廠區明渠及滯洪池工程」

《建築類佳作》
●高雄市潮寮國民中學校舍改建工程","2017-11-16T09:21:15+0000","photo","https://www.facebook.com/kikuChen/photos/a.248871532404.136154.232716627404/10155094619222405/?type=3","232716627404_10155094620772405","陳菊 (花媽) 市長 added 4 new photos.",2139,120,27
"55","232716627404","陳菊 (花媽) 市長","「3心5老2.0～善用長照快樂老化在社區」據點成果展暨音樂饗宴，是高雄一年一度重陽節系列活動的大盛事，今年共有150支隊伍、約6,100人參加，與會者都是我們社區照顧關懷據點的長輩與志工們。

截至10月底，高雄共有228個社區照顧關懷據點，約2萬6千位長輩接受我們的服務，要感謝社區志工及生活輔導員長年提供長輩服務、關懷，社區也結合多元的資源提供各種健康促進活動及靜態的學習課程，以及在課程結束後與長輩共同用餐，這樣溫馨、快樂的感覺，讓據點宛如長輩「第二個家」。

也因為所有人的努力，讓高雄歷年來參加衛福部舉辦的全國性競賽皆屢獲佳績，包括這個月11日所舉辦的「第三屆社區金點獎~社區照顧關懷據點表揚」也榮獲4面獎牌，是所有縣市之冠，非常感謝各據點、各區公所積極投入據點業務，為高雄爭光。

今年10月底，高雄市65歲以上老人達39萬餘人，將正式進入「高齡社會」，所以如何給長輩關心、使長輩開心、讓家屬放心的「三心」，一直是市府推展老人福利政策的目標，所以我們努力推展長照2.0升級服務，持續拓展社區長期照顧資源，期望長輩能夠在地生活、在地照顧、在地老化，讓所有需要長期照顧服務市民都能找的到、看的到、用的到。

我也期待更多民間團體以及65歲以上長輩，都能加入社區照顧關懷據點的行列，一同實踐預防延緩失能及在地老化的精神，讓高雄成為更適合老人安養、快樂生活的宜居城市。","2017-11-15T09:24:53+0000","photo","https://www.facebook.com/kikuChen/photos/a.248871532404.136154.232716627404/10155091516797405/?type=3","232716627404_10155091517237405","陳菊 (花媽) 市長 added 5 new photos.",1800,82,18
"56","232716627404","陳菊 (花媽) 市長","去年廣播節，高雄15家電臺大團結，在中央公園熱熱鬧鬧相聚；今年，我們在四維行政中心再度碰面。廣播就像知音，在我們開車、吃飯、讀書、失戀、孤獨、甚至睡覺的時候，它都陪伴著。我們曾經喜歡的廣播人，可能一輩子也不會忘記。

高雄的廣播電台百花齊放，各公民營電台共有20家左右，其中也有我們市府的高雄廣播電臺。各家電台的節目都十分精彩，從流行音樂、公共資訊、生活訊息等應有盡有，甚至在急難災變發生時，廣播都守護在民眾身邊，對市府及民眾幫助非常大。

今年高雄廣播節，我們強調「喚回曾經的美好，重現廣播溫暖陪伴」，希望透過這些古董廣播文物的展出，喚起大家從前收聽廣播的美好時光，重新找回美好的回憶，一起支持廣播，從今天開始一連5天，希望大家能夠盡情的觀賞廣播文物展，細細的品味廣播走過百年的歷史軌跡。","2017-11-13T10:10:20+0000","photo","https://www.facebook.com/kikuChen/photos/a.248871532404.136154.232716627404/10155086347892405/?type=3","232716627404_10155086377752405","陳菊 (花媽) 市長 added 7 new photos.",2127,106,24
"57","232716627404","陳菊 (花媽) 市長","昨天跑公務行程時途經愛河之心，看到一旁滿樹紅花、非常豔麗，原來是美麗異木棉的花期。

美麗異木棉的花期在每年10-12月，屬木棉科落葉喬木。因為花朵顏色亮麗搶眼，加上花開時樹葉會凋落，形成全樹皆花無一葉相襯的景致，所以又被稱為美人樹。

愛河之心啟用迄今也已過了11個年頭，園內硬體景觀設施也逐漸老舊，所以我們針對愛河之心內東、西湖2座老舊木棧道橋進行改善，將既有鋼架橋更換為塑木鋪面以提高耐久性；後續整體園區改善工程包括人行道及植栽改善、跨愛河景觀橋全面改善、園內景觀設施、水電設施等。未來愛河沿岸5.5公里的整體景觀再造計畫我們也已提報前瞻計畫爭取經費進行再造。

跟大家分享公務行程中的風景 ，也期許透過愛河景觀改造工程，塑造高雄河岸景觀魅力，重現愛河風華並提供市民朋友們完善、舒適的生活環境，打造高雄愛河藍色水路沿岸新氣象，更歡迎大家有空來愛河之心賞花散步。","2017-11-13T03:51:24+0000","photo","https://www.facebook.com/kikuChen/photos/a.248871532404.136154.232716627404/10155085837207405/?type=3","232716627404_10155085837772405","陳菊 (花媽) 市長 added 6 new photos.",6434,187,69
"58","232716627404","陳菊 (花媽) 市長","今天我滿心歡喜，來到我們高雄客家文化園區，參加「客家婚禮‧客家宴」，見證現場50對新人共結連理，這是高雄的大囍事。高雄的「客家婚禮‧客家宴」，被中央客家委員納入全國性的「客庄12大節慶」活動之一，也是全台唯一都會的客家婚禮，融合傳統與現代，充分展現出客家文化飲水思源與家庭倫理的價值。

我們遵循客家古禮，在客家八音熱鬧的迎親音樂中以「帶路雞」，帶領每對新人順利「起家」；而長輩為新人「上燈」的儀式，則祝福著家族添丁進財、世代傳承；新娘為婆婆「插頭花」及為長輩奉「新娘茶」的儀式，都代表著飲水思源以孝傳家的家庭倫理。

每個儀節都蘊含濃厚的客家世代傳承精神，更涵蓋了推展客家語言與客家文化兩個重要內涵，不但讓新人有個難忘的回憶，也讓在座的嘉賓觀禮之際，能感受客家精采的文化風情。

高雄是一個尊重多元文化與各種族群、移民的城市，客家文化是港都多元文化中非常珍貴的一環，有非常多優秀的客家子弟，大家一同在這座城市打拚、生活，努力打造高雄成為幸福宜居的城市。高雄，好，還要更好!我們要讓高雄人感到住在這裡的榮耀!","2017-11-12T13:35:05+0000","photo","https://www.facebook.com/kikuChen/photos/a.10151285260282405.452817.232716627404/10155083972142405/?type=3","232716627404_10155083972472405","陳菊 (花媽) 市長 added 7 new photos.",2230,35,16
"59","232716627404","陳菊 (花媽) 市長","自2016年起，我們舉辦「苓雅街頭藝術節」，邀請國際藝術家進駐苓雅區進行大型牆面彩繪，並將羚羊(苓雅諧音)做成公仔成為城區公園內的裝置藝術，透過壁畫彩繪的亮點，展現城區獨特的風格，讓公共街頭藝術融入市民生活。今天的成果發表會」，我看到大家熱情的參與，顯示出各位市民朋友對藝術創作的支持與肯定。
 
這次的活動除了有「羚羊」的裝置藝術外，也邀請多位國際知名藝術家來台創作，與我國新生代藝術家創意激盪，用顏色翻轉城市，以「苓雅～迷迷村」為主題，打造全國第一座大型壁畫彩繪區，讓藝術貼近民眾生活，帶動藝文氣息，行銷苓雅為文藝時尚的城市美術館。相信未來在高雄各街頭角落，都能帶給民眾不同視野及隨處撞見藝術的驚喜。
  
我們期許透過這些知名藝術家的畫作，吸引世界各地的遊客及粉絲來朝聖，達到行銷高雄的效應。歡迎市民一起來欣賞這些藝術家的創作以及年青朋友們精彩的街舞表演，享受這個充滿青春氣息與熱情活力的時刻。","2017-11-11T15:58:43+0000","photo","https://www.facebook.com/kikuChen/photos/a.10151285260282405.452817.232716627404/10155081618572405/?type=3","232716627404_10155081618957405","陳菊 (花媽) 市長 added 8 new photos.",4751,79,52
"60","232716627404","陳菊 (花媽) 市長","今天，我出席了八一氣爆重傷者所舉辦的攝影展。藉由他的視角，讓我們看到生命的熱忱與美好。

三年了，那個驚天一響的夜晚，已經三年了。我們曾經悲愴、痛苦，但我們重新振作、重新站起來。悲傷漸漸過去，但對逝者的懷念、對生者的關懷，我仍時時銘記在心中。
 
重建，是一條辛苦又漫長的路。不僅是硬體的修復，更重要的，是身體和心理的重建。有時，我想起傷者經歷的苦難，復健的過程，一次又一次的手術，這期間的苦痛，不是三言兩語可以道盡。我的心中總是有一種酸楚，對傷者、逝者，有深深的虧欠與抱歉。但我只能將這樣的憂傷藏在心裡，因為，我必須更堅強，才能協助所有人走過幽暗的道路。所以我們在最快的速度，通過了「高雄市既有工業管線管理自治條例」以及在近期推動的「重傷者和解工作」，只要是能夠協助到傷友們的工作，我們都會努力去做，也都是我們應該做的。面對未來，還有很長的路，我們也會一路陪伴。
 
一路上，我很感謝所有社工、民間團體，積極地付出心力、陪伴關懷，更感謝傷者們的努力，因為你們，讓我們相信，得以堅定的走下去。
 
這些年，我在許多活動場合與傷友們不期而遇，看見大家持續接受醫療及復健，開朗自信、談笑風生；許多人回到原本工作崗位；更有重新發掘對生命的熱愛，挺身而出幫忙更多人的傷友，這樣的勇敢令人佩服，謝謝你們，因為你們的勇敢，成為這座城市邁向光明的力量。","2017-11-11T14:12:55+0000","photo","https://www.facebook.com/kikuChen/photos/a.10151285260282405.452817.232716627404/10155081311717405/?type=3","232716627404_10155081312132405","陳菊 (花媽) 市長 added 5 new photos.",4075,43,38
"61","232716627404","陳菊 (花媽) 市長","永安石斑魚是以中油公司鑽石水養殖，享譽全國，產量高、品質好，所以講到石斑魚就一定會想到永安，永安就是石斑魚的故鄉！
 
今年的活動，我們還推出輕旅行活動，可以飽覽永安各個特色景點，更可直接前往石斑魚的家，感受只有永安才有的抱魚體驗，品嚐石斑魚特色點心，參觀平日不對外開放的台電興達電廠。

養殖是靠天吃飯的行業，回想起去年因「霸王級的寒流」造成永安區養殖漁民在養殖方面極大損失，為此，我們痛定思痛，在市府與立委的大力奔走下，促成中央農委會漁業署與保險業者的合作，開辦「降水量」及「溫度參數」養殖漁業產物保險，讓漁民朋友繳少許的保費就能不怕強降雨及超低溫的危害，獲得更大的保障。
 
此外，除了已經完成的永安滯洪池，我們也正在進行北溝排水系統的水路擴寬及改建4座橋樑及進行新港抽水站的設置及永安聚落箱涵新建工程，總工程，將可大大的改善永安地區排水問題。
 
我們會繼續努力，建設更好的高雄，也請市民朋友與我們一起，共創宜居高雄。","2017-11-11T12:21:51+0000","photo","https://www.facebook.com/kikuChen/photos/a.10151285260282405.452817.232716627404/10155081122227405/?type=3","232716627404_10155081122292405","陳菊 (花媽) 市長 added 3 new photos.",2239,35,17
"62","232716627404","陳菊 (花媽) 市長","今天，是我們期盼已久的新台17線北段工程動土典禮。

原來的台17線，在行經左營及楠梓舊聚落路段時，因路幅受限導致經常塞車，造成交通問題。所以，為了改善交通問題及縮短距離及時間，帶動大高雄沿海地區產業及觀光發展，我們在原台17線西側規劃一條截彎取直的南北向快速道路，就是新台17線。新台17線以德民路為界分為南北二段，北起橋頭區典昌路，南至左營區南門圓環，全長約7公里，分階段辦理開闢。於97年完成都市計畫變更後，但因為在路線定界上與軍方一直未能達成共識，所以道路開闢一再延後。

這條道路對高雄發展的重要性非常重要，所以十年來我與立委、議員及地方民代不斷奔走協調與溝通，終於在去年與軍方達成開闢北段工程之共識，同時也爭取到內政部營建署生活圈道路經費補助，預定於108年底能完工通車。

市府會持續推動地方建設，平衡大高雄發展，並繼續協調新台17線南段路線，早日完成全線通車。","2017-11-10T10:52:29+0000","photo","https://www.facebook.com/kikuChen/photos/a.248871532404.136154.232716627404/10155078304827405/?type=3","232716627404_10155078305312405","陳菊 (花媽) 市長 added 4 new photos.",2739,111,37
"63","232716627404","陳菊 (花媽) 市長","今年「2017高雄苓雅國際街頭藝術節」活動，我們一共邀請了14個國家的藝術家，創作24面大型牆面壁畫，希望能為高雄的街道巷弄創造更多的驚喜，也點綴出更多的活力與色彩。

而在11月11日(六)，從中午12點半開始，到下午5點半，在我們衛武社區(行禮街與行仁路口，捷運衛武營站5號出口) 也會有大型牆面彩繪、公共物件藝術創作、現場畫布彩繪、全國街舞競賽、團體表演及胖卡餐車美食等活動，更要打造我們全國首座「苓雅～迷迷村」大型壁畫彩繪區，我在這裡誠摯的邀請所有市民朋友一同參與，讓我們一起，將高雄市變得更繽紛夢幻。
---
相關資訊：

●活動網址
‧高雄市苓雅區公所：https://goo.gl/sRqNt9
‧高雄苓雅國際街頭藝術節：https://goo.gl/VaBwk8

●彩繪牆面地點
‧苓雅區五福一路31號，由美國藝術家Mona創作近13樓的牆面彩繪，為全亞洲最高的大型壁畫。
‧衛武社區建軍路、尚勇路、行仁路、行禮街
‧澄清路33巷
‧澄清路與三多路口、三多二路102號
‧河南路171號之1
‧五福一路31號、五福一路81巷與廣州一街155巷口、五福一路81巷與光華一路
‧苓中路199號
‧至誠路34巷
‧英義街413號
‧輔仁路89巷2號
‧苓雅國中、四維國小
‧正義路309巷底高速公路下涵洞","2017-11-09T04:14:54+0000","photo","https://www.facebook.com/kikuChen/photos/a.248871532404.136154.232716627404/10155075251642405/?type=3","232716627404_10155075253967405","陳菊 (花媽) 市長 added 20 new photos.",2516,98,105
"64","232716627404","陳菊 (花媽) 市長","今天很高興，看到許多體感科技產業上下游業者在市府齊聚一堂，並在市府中庭以「FunTech 高雄未來生活進行式」的概念展出，共同支持響應「台灣體感科技產業聯盟」，這是台灣第一個以推動體感科技產業發展而成立的聯盟，而市府願意用最實際的協助，期望能讓體感科技上下游群聚在高雄型塑產業聚落，帶動相關產業創造經濟新動能。

「數位內容產業」是高雄產業轉型的重點發展產業之一，而體感科技產業是跨產業、跨領域的創新應用，也是台灣產業未來的發展趨勢。高雄的數位內容產業廠商家數從2010年迄今，廠商由46家成長到217家，累計投資金額超過百億，創造近萬個就業機會，形成產業聚落，也為高雄推動體感科技產業奠定基礎。

市府將持續扮演產業發展後盾，提供最即時的協助。也期許未來體感科技在娛樂、醫療、教育各方面的應用，讓所有市民朋友都能享受體感科技應用無所不在的樂趣。","2017-11-07T13:16:22+0000","photo","https://www.facebook.com/kikuChen/photos/a.10151285260282405.452817.232716627404/10155070956672405/?type=3","232716627404_10155070956877405","陳菊 (花媽) 市長 added 6 new photos.",1840,76,23
"65","232716627404","陳菊 (花媽) 市長","高雄學，是非常有意義的研究領域。高雄自三百年前的小漁港，逐漸變成國際商港，再轉變為工業重鎮，歷經各種危機，而今朝向宜居城市轉型。高雄的奮鬥與精神，我想就是台灣的縮影，所以研究高雄，能夠幫助我們更瞭解台灣，更瞭解我們腳下這塊土地的過往，並擘畫未來。
 
所以今天，我們在台北進行《高雄學2.0》的發表暨分享交流會，希望能夠透過書籍的出版，讓所有台灣人看到高雄的前身與今天的樣貌。 

高雄，有寬闊的都市空間、有通往世界的港口、有熱情豪爽的市民，是台灣獨一無二、極具生命力的都市。高雄經歷過種種危機，尤其遭逢半世紀以來最大的石化氣爆，那晚的驚天一爆，讓我們對於這座城市的轉型及安全更加堅定，也刻不容緩。所以，我們向著明確的目標挺進，乘風破浪，穩健地航向未來。我們期許透過《高雄學2.0》，總結十多年來努力翻轉高雄的「高雄經驗」，成為台灣城市治理的一個案例。

而我和市府團隊，仍將一本初衷，絕不懈怠，為高雄下一個百年，努力做好準備。","2017-11-07T00:47:54+0000","photo","https://www.facebook.com/kikuChen/photos/a.248871532404.136154.232716627404/10155069976612405/?type=3","232716627404_10155069986127405","陳菊 (花媽) 市長 added 6 new photos.",3350,171,47
"66","232716627404","陳菊 (花媽) 市長","高雄的數位科技公司智崴經過多年的努力，成功打進歐美與日本的遊樂設備市場，目前在全球主題樂園高階市占率達到4成，這傲人的成績，除了是高雄之光外，更是台灣之光！所以今天我參加這座建設於高雄、全球首座體感科技體驗中心開幕，身為高雄大家長的我，既光榮，也覺得驕傲。

一直以來，高雄積極協助產業轉型，特別在數位內容的部分，是我們重點發展產業。自2010年起，廠商由46家成長到217家，創造近萬個就業機會及百億商機，而今產業群聚成型，得以形成供應鏈輸出國際，奠定高雄產業轉型發展的脈絡。

此外，我們也全力發展體感產業，除積極招商外，也爭取前瞻體感科技園區落腳高雄，並協助既有數位內容業者投入體感科技相關內容及應用開發，更前往國外拜會體感科技相關業者，盼爭取跨國合作商機，為體感科技產業搭建國際商機媒合平台。我們用實際行動，支持產業發展，期盼前瞻基礎建設體感計畫能夠在高雄打造體感科技聚落，成為國際體感科技重鎮，為台灣業者開拓國際商機，加速建立台灣體感科技產業生態系。

感謝智崴配合高雄市體感科技園區計畫，以體驗中心作為計畫落地先鋒，在高雄創造結合體感科技的觀光必遊之地。產業發展需要在地高雄業者的支持，我們期盼中央和地方能夠緊密合作加速願景實現，讓高雄能夠扮演新創業者的後盾，共同帶動台灣產業發展。","2017-11-06T07:00:57+0000","photo","https://www.facebook.com/kikuChen/photos/a.248871532404.136154.232716627404/10155068107652405/?type=3","232716627404_10155068108322405","陳菊 (花媽) 市長 added 5 new photos.",3015,78,43
"67","232716627404","陳菊 (花媽) 市長","今天受邀參加我們高雄在地建商與國際知名酒店集團結盟，打造高雄國際級飯店開幕典禮。很高興，看到高雄子弟留在家鄉打拼，也很榮幸能夠親自見證優質的國際級會館落成在亞洲新灣區內，為灣區注入新活力，也成為象徵高雄城市轉型的建築新地標之一。

市府團隊一直十分努力，讓高雄變得更美好。最近全球知名旅遊書籍「孤獨星球」公布2018年全球十大旅遊城市，高雄名列第五，是亞洲唯一入榜城市，這項殊榮不僅獲得更多國外觀光客關注，也代表市府努力塑造安全宜居環境、翻轉高雄城市印象受到國際肯定。

也因為高雄的轉變，多家知名餐旅業者紛紛進駐高雄，讓這個城市擁有更多的可能與機會。

市府會持續招商、活絡高雄經濟，與企業一同努力繁榮高雄，共創高雄經濟榮景。也期許有更多廠商持續投資高雄，讓南台灣子弟不必再離鄉背井，在家鄉安居樂業。","2017-11-05T07:01:36+0000","photo","https://www.facebook.com/kikuChen/photos/a.10151285260282405.452817.232716627404/10155065775612405/?type=3","232716627404_10155065775677405","陳菊 (花媽) 市長 added 4 new photos.",2803,77,25
"68","232716627404","陳菊 (花媽) 市長","今、明兩天，我們在駁二藝術特區推出「秋意農×野餐市集」草地音樂會市集，包括充滿在地食材的田園市集、草地野餐及農食廚坊等，邀請市民朋友在秋日晴空下野餐，品味秋風、看雲散步。

在地食材的部分，我們找來高雄綠色友善餐廳的主廚，示範運用在地食材入菜的地中海料理，用在地食材品嚐到地中海風味料理，透過主廚的調味及擺盤，讓料理不僅僅是烹飪，也是視覺上的饗宴；此外，音樂會也請來高雄在地樂團，用歌曲傳唱出土地的美好。

讓我們一起響應吃在地、食當季，以及環境節能的綠色生活吧~
---
活動資訊：

‧駁二藝術特區當期展覽‧【秋意農野餐市集】
https://goo.gl/7gLrzw

‧【高雄田園饗宴】
https://www.facebook.com/KHfeast/","2017-11-04T14:01:14+0000","photo","https://www.facebook.com/kikuChen/photos/a.248871532404.136154.232716627404/10155063771487405/?type=3","232716627404_10155063776347405","陳菊 (花媽) 市長 added 6 new photos.",3438,69,32
